,Series,OLS.rec,OLS.unrec,Actual,date,error.rec,error.unrec,OLS.lower.rec,OLS.upper.rec,OLS.lower.unrec,OLS.upper.unrec
1336,AFAVis,240.94833346807,236.743083852386,171.2879084,16,-69.66042506807,-65.455175452386,141.066768877153,340.829898058987,88.4086725000035,385.077495204769
1337,AFAVis,184.273935743823,184.858517149377,158.6402761,17,-25.633659643823,-26.218241049377,84.2997174806167,284.248154007029,36.2894794240135,333.427554874741
1338,AFAVis,163.164550201085,161.989214644432,106.5553482,18,-56.609202001085,-55.433866444432,63.8249824876953,262.504117914475,14.2237311901596,309.754698098705
1339,AFAVis,246.706580833093,250.881431284959,206.6922662,19,-40.014314633093,-44.189165084959,146.525923804258,346.887237861928,101.812991848767,399.94987072115
1340,AFAVis,164.39508375214,162.125456684716,165.0875562,20,0.692472447859984,2.962099515284,66.1019115233504,262.68825598093,14.7600910174711,309.490822351961
1341,AFAVis,185.930476884571,186.444354412695,171.2193821,21,-14.711094784571,-15.224972312695,87.9135040269782,283.947449742164,39.452519561432,333.436189263958
1342,AFAVis,224.188198155129,222.346314392067,271.4072545,22,47.219056344871,49.060940107933,126.531280469297,321.845115840961,75.7698808060332,368.9227479781
1343,AFAVis,168.373360187968,169.832559657922,179.6423162,23,11.268956012032,9.80975654207802,70.368721431015,266.377998944921,23.0106775853178,316.654441730526
1344,AFAVis,224.650410085763,226.474775910953,235.1518685,24,10.501458414237,8.67709258904699,127.216376467251,322.084443704275,80.3865259832633,372.563025838644
1345,BAABus,222.178793046726,212.094814614678,348.0970949,1,125.918301853274,136.002280285322,46.7938345509635,397.563751542489,13.1030496414653,411.086579587892
1346,BAABus,398.596966264887,404.15972955693,395.9407886,2,-2.65617766488697,-8.21894095693,223.494196275831,573.699736253943,206.284997013398,602.034462100462
1347,BAABus,427.998293104451,425.025228206399,523.7634449,3,95.7651517955489,98.738216693601,253.761297902709,602.235288306193,228.313480633306,621.736975779491
1348,BAABus,387.48509159792,385.514175488132,321.075898,4,-66.40919359792,-64.438277488132,211.500787149323,563.469396046517,188.097818283774,582.93053269249
1349,BAABus,438.473803895837,437.269682984824,600.8898472,5,162.416043304163,163.620164215176,262.87046884484,614.077138946834,240.028013093761,634.511352875887
1350,BAABus,433.595460509,435.101161067471,399.0029509,6,-34.592509609,-36.0982101674711,256.087409916148,611.103511101853,236.414129601109,633.788192533833
1351,BAABus,505.890811722553,508.704664605316,318.7485485,7,-187.142263222553,-189.956116105316,330.3492431053,681.432380339806,311.59386567451,705.815463536122
1352,BAABus,445.063883669592,439.279547212022,542.5483503,8,97.4844666304081,103.268803087978,266.676578848836,623.451188490348,239.084083512862,639.475010911182
1353,BAABus,423.919906265536,424.698723484559,505.6556443,9,81.735738034464,80.956920815441,246.355257968971,601.484554562101,226.405530704173,622.991916264946
1354,BAABus,524.348300933836,523.705653491655,581.8087718,10,57.4604708661641,58.1031183083451,345.330033050455,703.366568817217,323.450646398751,723.960660584559
1355,BAABus,497.826077023902,492.712204249933,482.6704539,11,-15.155623123902,-10.041750349933,322.154868603484,673.49728544432,294.924082580239,690.500325919626
1356,BAABus,356.189378400974,358.544844747287,207.4251744,12,-148.764204000974,-151.119670347287,180.823163438894,531.555593363054,159.75491320342,557.334776291153
1357,BAABus,262.759479844127,257.247236909073,183.9074974,13,-78.851982444127,-73.339739509073,88.1103295663397,437.408630121914,58.1761905012315,456.318283316914
1358,BAABus,394.787289807915,388.163435222775,587.3453226,14,192.558032792085,199.181887377225,221.585938430333,567.988641185497,190.885779081207,585.441091364344
1359,BAABus,488.684450225834,483.785148905693,331.2014858,15,-157.482964425834,-152.583663105693,311.505342882595,665.863557569073,283.388927868474,684.181369942912
1360,BAABus,362.778912889429,364.26257151019,370.1883775,16,7.40946461057098,5.92580598980999,186.476049927018,539.08177585184,164.538587621481,563.9865553989
1361,BAABus,473.671583254594,472.30970232605,443.9179054,17,-29.753677854594,-28.39179692605,297.364577629109,649.978588880079,272.582875142011,672.036529510089
1362,BAABus,414.479641398619,415.05029879768,408.9291926,18,-5.55044879861896,-6.12110619767998,241.238553496106,587.720729301132,217.091823376301,613.008774219059
1363,BAABus,506.9770539962,508.626574232148,501.2852213,19,-5.69183269620004,-7.34135293214803,332.64141601819,681.31269197421,309.465153543941,707.787994920355
1364,BAABus,493.464480179833,492.747391459982,428.3606064,20,-65.103873779833,-64.386785059982,321.796782811966,665.1321775477,295.51394107881,689.980841841153
1365,BAABus,419.175076433049,421.915321777307,344.2644042,21,-74.910672233049,-77.650917577307,247.735905910807,590.614246955291,224.58530025194,619.245343302674
1366,BAABus,508.0378920468,507.620242424217,560.5812315,22,52.5433394532,52.960989075783,337.408258418826,678.667525674774,310.492188975534,704.7482958729
1367,BAABus,490.670870301281,491.914555661714,557.8282429,23,67.157372598719,65.9136872382859,321.367581463617,659.974159138945,295.874239922921,687.954871400506
1368,BAABus,367.113763380486,367.261014800641,402.2761282,24,35.162364819514,35.015113399359,196.671573834464,537.555952926508,170.108147226158,564.413882375125
1369,BAAHol,1077.37001845358,1075.95378249591,1021.930107,1,-55.4399114535801,-54.02367549591,881.32414653063,1273.41589037653,853.451029498054,1298.45653549376
1370,BAAHol,444.293441371634,449.457425912653,517.8568159,2,73.563374528366,68.399389987347,249.451209793872,639.135672949396,228.031977864035,670.882873961271
1371,BAAHol,500.13739579747,496.807745448836,862.5609794,3,362.42358360253,365.753233951164,305.598996610384,694.675794984556,275.894389807449,717.721101090223
1372,BAAHol,645.156161543484,633.601081038513,433.0264521,4,-212.129709443484,-200.574628938513,437.138417589898,853.17390549707,400.679967634717,866.52219444231
1373,BAAHol,511.322827414975,513.991043502394,572.2606828,5,60.937855385025,58.2696392976061,304.626927606535,718.018727223415,283.787396402745,744.194690602042
1374,BAAHol,533.832621624512,534.069016843866,428.2769879,6,-105.555633724512,-105.792028943866,329.263770110016,738.401473139007,306.528118672163,761.60991501557
1375,BAAHol,623.768793575913,630.189947867555,505.3475829,7,-118.421210675913,-124.842364967555,419.041876341548,828.495710810278,401.922209076128,858.457686658983
1376,BAAHol,512.656509624427,512.85021821675,516.9584743,8,4.301964675573,4.10825608325001,308.405527935115,716.907491313739,285.081736122879,740.618700310622
1377,BAAHol,530.626199230192,532.03420233451,402.7282411,9,-127.897958130192,-129.30596123451,326.693015183508,734.559383276876,304.984027251369,759.084377417652
1378,BAAHol,614.094223280587,615.357727309976,614.1442717,10,0.050048419412974,-1.21345560997599,409.580889811333,818.607556749841,387.983177907062,842.732276712891
1379,BAAHol,611.253969211605,605.039569370165,530.3531814,11,-80.9007878116049,-74.686387970165,406.621395142831,815.886543280379,376.980123852185,833.099014888145
1380,BAAHol,501.611418033568,507.383204133931,569.062519,12,67.451100966432,61.679314866069,299.711761519609,703.511074547527,280.680313420211,734.086094847652
1381,BAAHol,1096.86425591821,1093.65454887189,1176.297118,13,79.4328620817901,82.6425691281099,896.675122477074,1297.05338935935,868.753273455186,1318.55582428859
1382,BAAHol,470.254084711709,459.615790088749,594.717165,14,124.463080288291,135.101374911251,269.548909055385,670.959260368034,234.709735034649,684.521845142848
1383,BAAHol,520.277859535881,510.035152414125,492.2065104,15,-28.071349135881,-17.828642014125,314.878789496516,725.676929575246,278.742724677323,741.327580150926
1384,BAAHol,628.387690597538,630.900562859338,511.3117899,16,-117.075900697538,-119.588772959338,431.933726975556,824.84165421952,405.336951806005,856.464173912671
1385,BAAHol,509.289637782858,508.883252173828,465.459911,17,-43.829726782858,-43.423341173828,314.174239239516,704.4050363262,284.167846133991,733.598658213665
1386,BAAHol,530.928831863142,532.942169041704,618.6187637,18,87.689931836858,85.676594658296,336.8483683775,725.009295348784,308.805084720876,757.079253362533
1387,BAAHol,628.637339458349,629.552386696089,762.281506,19,133.644166541651,132.729119303911,434.101070684997,823.173608231701,405.353976122998,853.750797269181
1388,BAAHol,533.645065275235,529.491456048305,487.5431723,20,-46.101892975235,-41.9482837483051,338.426400127336,728.863730423134,305.200306052076,753.782606044535
1389,BAAHol,540.620663881938,544.042256561633,487.3084089,21,-53.3122549819379,-56.733847661633,345.938070405998,735.303257357878,320.286446214429,767.798066908837
1390,BAAHol,636.117399562147,636.538641111251,650.0470828,22,13.9296832378529,13.508441688749,443.027264161881,829.207534962413,413.951682755775,859.125599466726
1391,BAAHol,642.482060156465,642.217014354333,656.4119276,23,13.929867443535,14.1949132456671,449.675337600929,835.288782712001,419.88826963187,864.545759076796
1392,BAAHol,520.135449334814,521.68780053724,490.6750684,24,-29.460380934814,-31.01273213724,328.005154421845,712.265744247783,300.193513825644,743.182087248836
1393,BAAOth,132.756151018384,126.973518902284,84.6210583,1,-48.135092718384,-42.352460602284,-1.57293440552922,267.085236442297,0.375031390557339,253.572006414012
1394,BAAOth,129.534540304288,133.556609218993,170.3133816,2,40.778841295712,36.756772381007,-7.36712634138129,266.436206949957,2.72251075712651,264.390707680859
1395,BAAOth,134.526219044054,132.830991841562,130.94431,3,-3.58190904405399,-1.88668184156199,3.82103293938988,265.231405148718,6.6224385217416,259.039545161382
1396,BAAOth,112.331235885278,108.065648254973,101.8751191,4,-10.456116785278,-6.19052915497299,-19.2616879330151,243.924159703571,-17.6353815415373,233.766678051483
1397,BAAOth,130.56126774906,130.638691045164,159.2503387,5,28.68907095094,28.611647654836,-0.321284060121116,261.443819558241,5.31380078705999,255.963581303268
1398,BAAOth,138.604878537425,138.03291049116,155.326189,6,16.721310462575,17.29327850884,7.4504698909663,269.759287183884,12.9256885284527,263.140132453866
1399,BAAOth,145.286918700336,149.13460704238,124.9513006,7,-20.335618100336,-24.18330644238,15.1231889477363,275.450648452936,24.3413089387815,273.927905145978
1400,BAAOth,166.654225863736,164.274244922965,129.6678106,8,-36.986415263736,-34.606434322965,36.6150035182101,296.693448209262,39.7695543286113,288.778935517318
1401,BAAOth,149.191420554682,150.974396782343,219.6909679,9,70.499547345318,68.716571117657,13.049197240825,285.333643868539,17.4773304931651,284.471463071522
1402,BAAOth,172.07149864659,170.776384540026,191.4926676,10,19.42116895341,20.716283059974,45.7674006714868,298.375596621693,45.0417366214385,296.511032458614
1403,BAAOth,158.5878105469,153.535437731418,159.7820027,11,1.1941921531,6.24656496858199,33.4499023309344,283.725718762866,28.6912105618641,278.379664900972
1404,BAAOth,123.833239998777,128.274901169739,84.7012372,12,-39.132002798777,-43.573663969739,0.97672593111264,246.689754066441,4.67750597960494,251.872296359874
1405,BAAOth,134.684139564767,129.939107176039,139.5026462,13,4.81850663523298,9.563539023961,12.283835188256,257.084443941278,6.62621458688014,253.251999765199
1406,BAAOth,153.485515578132,148.555887253189,203.9658062,14,50.480290621868,55.409918946811,30.5988359117423,276.372195244522,25.6596914804406,271.452083025938
1407,BAAOth,157.851743456607,151.055951473398,88.0393448,15,-69.812398656607,-63.016606673398,34.4267667758703,281.276720137344,28.1358232752755,273.97607967152
1408,BAAOth,110.836833533145,114.162101704641,171.6555115,16,60.818677966855,57.493409795359,-11.9768282163153,233.650495282605,-8.68267001054876,237.006873419832
1409,BAAOth,164.529766942718,161.25178058995,116.342801,17,-48.186965942718,-44.90897958995,41.5572226890146,287.502311196421,38.4024022868971,284.101158893002
1410,BAAOth,146.026564961836,148.168654382379,274.1726125,18,128.146047538164,126.003958117621,24.0185813094691,268.034548614203,25.6432377501697,270.694071014588
1411,BAAOth,172.346768518519,175.903119493844,109.7396066,19,-62.607161918519,-66.163512893844,47.5595746775291,297.133962359509,51.3179862001155,300.488252787572
1412,BAAOth,172.986835367604,169.73585938776,217.3249547,20,44.338119332396,47.58909531224,48.8615317698629,297.112138965345,46.0737951866015,293.397923588919
1413,BAAOth,168.342956642727,171.541099645427,182.9921508,21,14.649194157273,11.451051154573,44.3025475447531,292.383365740701,47.4372958540957,295.644903436759
1414,BAAOth,177.273145427004,175.688423003764,134.9832079,22,-42.289937527004,-40.705215103764,54.4890540492997,300.057236804708,52.4915512907883,298.88529471674
1415,BAAOth,152.107127978982,151.296525343118,176.6443124,23,24.537184421018,25.347787056882,29.9599391108247,274.254316847139,28.4062950378259,274.186755648411
1416,BAAOth,137.454633290052,138.518439453969,144.1726438,24,6.71801050994802,5.65420434603101,15.5206735015949,259.388593078509,15.8648270809997,261.172051826939
1417,BAAVis,1139.66969980998,1133.00976250675,1110.862065,1,-28.8076348099801,-22.1476975067499,866.007348304933,1413.33205131503,796.889178100377,1469.13034691313
1418,BAAVis,540.179856604419,541.461135925054,727.5835639,2,187.403707295581,186.122427974946,267.414011609772,812.945701599066,206.301876564473,876.620395285636
1419,BAAVis,654.206376533017,642.636746860827,735.3527806,3,81.146404066983,92.716033739173,379.121712567311,929.291040498723,305.828572956411,979.444920765244
1420,BAAVis,701.812501126699,699.503145235258,964.0474096,4,262.234908473301,264.544264364742,428.030997624856,975.594004628542,364.500574019061,1034.50571645145
1421,BAAVis,630.431183737428,627.651452998516,716.9387881,5,86.507604362572,89.287335101484,352.755460452323,908.106907022533,289.041894796993,966.26101120004
1422,BAAVis,645.199331679,640.865320024886,481.8509785,6,-163.348353179,-159.014341524886,366.153944564311,924.244718793689,300.54878769199,981.181852357782
1423,BAAVis,671.683778459233,676.760564467049,723.2072768,7,51.523498340767,46.4467123329511,399.595679384496,943.77187753397,341.01512763795,1012.50600129615
1424,BAAVis,560.966247372385,553.921158659474,792.2442868,8,231.278039427615,238.323128140526,290.337562932327,831.594931812444,219.800492589998,888.041824728949
1425,BAAVis,555.559162748994,552.384617470736,682.4736973,9,126.914534551006,130.089079829264,281.971543925741,829.146781572247,215.734752189764,889.034482751709
1426,BAAVis,674.650992056737,671.378513916051,747.38729,10,72.736297943263,76.008776083949,402.083934051675,947.218050061799,336.421159124332,1006.33586870777
1427,BAAVis,666.486881295859,662.842374533254,639.3888899,11,-27.097991395859,-23.453484633254,393.594083433752,939.379679157966,327.625463254065,998.059285812443
1428,BAAVis,840.618872216181,841.043995201283,996.4985422,12,155.879669983819,155.454546998717,570.645691327546,1110.59205310482,508.092540486729,1173.99544991584
1429,BAAVis,1192.20294442787,1186.07423205404,1552.995282,13,360.79233757213,366.92104994596,922.395154658224,1462.01073419752,853.41593441979,1518.73252968829
1430,BAAVis,646.551087017512,637.956814878166,497.2057991,14,-149.345287917512,-140.751015778166,368.283464029087,924.818710005937,297.845035474049,978.068594282283
1431,BAAVis,716.967106592111,707.476084106527,546.3570361,15,-170.610070492111,-161.119048006527,441.948486554222,991.98572663,371.929784095817,1043.02238411724
1432,BAAVis,773.154557994154,774.524433565834,1047.259478,16,274.104920005846,272.735044434166,496.409413249174,1049.89970273913,436.608078693698,1112.44078843797
1433,BAAVis,693.45367473147,686.089141004697,767.6900599,17,74.2363851685301,81.600918895303,415.556820078983,971.350529383957,347.479596010093,1024.6986859993
1434,BAAVis,652.875127131981,649.984512458162,766.8623953,18,113.987268168019,116.877882841838,377.514575792786,928.235678471176,314.074818797254,985.894206119071
1435,BAAVis,754.290652313028,754.890463113479,842.8896198,19,88.598967486972,87.999156686521,479.54971490428,1029.03158972178,419.783798578478,1089.99712764848
1436,BAAVis,652.232465584193,648.969967349071,740.6821762,20,88.4497106158069,91.712208850929,376.586319515073,927.878611653313,312.888417797793,985.05151690035
1437,BAAVis,631.440815148803,632.030398228838,773.1462513,21,141.705436151197,141.115853071162,357.794903345395,905.086726952212,297.807415873845,966.253380583831
1438,BAAVis,750.187016257541,745.561563940327,854.4475915,22,104.260575242459,108.886027559673,476.80458043821,1023.56945207687,411.595436178903,1079.52769170175
1439,BAAVis,721.055649870773,716.377449000517,684.5537176,23,-36.501932270773,-31.823731400517,448.572977102825,993.538322638721,383.362554360318,1049.39234364071
1440,BAAVis,927.757911064177,924.842376369858,891.2317252,24,-36.526185864177,-33.610651169858,655.561547211645,1199.95427491671,592.139053595039,1257.54569914468
1441,BABBus,25.4441932882064,23.1175146151663,0,1,-25.4441932882064,-23.1175146151663,-44.9453686663794,95.8337552427922,-9.02317612041123,55.2582053507439
1442,BABBus,14.1459580071744,15.435388216421,8.5923357,2,-5.5536223071744,-6.843052516421,-56.0359950280964,84.3279110424452,-16.656658807079,47.527435239921
1443,BABBus,10.7651356000792,6.66313017345198,11.4367957,3,0.6716600999208,4.77366552654802,-60.8950287577728,82.4252999579312,-29.905598002482,43.231858349386
1444,BABBus,11.6949586696871,15.2383358381488,30.822134,4,19.1271753303129,15.5837981618512,-56.7957362812706,80.1856536206448,-16.5978615364353,47.0745332127329
1445,BABBus,12.0518958658989,11.4859509033489,4.7893214,5,-7.2625744658989,-6.6966295033489,-56.2419355015004,80.3457272332982,-20.3952778506326,43.3671796573304
1446,BABBus,20.0785776029802,21.6171531697593,2.1206453,6,-17.9579323029802,-19.4965078697593,-48.4650077539797,88.6221629599401,-10.220769975264,53.4550763147826
1447,BABBus,10.8575421941967,10.6248868158135,10.6981162,7,-0.159425994196701,0.073229384186499,-57.2766412835055,78.9917256718989,-21.2176780820525,42.4674517136794
1448,BABBus,15.5667931728401,9.88375698366752,6.070177,8,-9.4966161728401,-3.81357998366752,-52.9055780598097,84.0391644054899,-21.7750039565911,41.5425179239261
1449,BABBus,16.6273482048736,15.7932669312267,19.6775481,9,3.0501998951264,3.8842811687733,-51.4101717573222,84.6648681670694,-15.8178419900669,47.4043758525204
1450,BABBus,13.4195641879379,12.924707487701,8.9836566,10,-4.4359075879379,-3.941050887701,-54.9354367995919,81.7745651754677,-18.6845717892674,44.5339867646694
1451,BABBus,13.4994450574696,14.8202943585953,8.1323225,11,-5.3671225574696,-6.6879718585953,-54.2374571790693,81.2363472940085,-16.9244022116068,46.5649909287973
1452,BABBus,28.1865731871694,26.5620813502933,0,12,-28.1865731871694,-26.5620813502933,-39.168277768754,95.5414241430928,-5.00579036072311,58.1299530613097
1453,BABBus,17.6141384351809,19.7842795036617,68.0885503,13,50.4744118648191,48.3042707963383,-49.8218878440059,85.0501647143677,-11.8945150175487,51.463074024872
1454,BABBus,13.4449151821068,13.1160558328341,13.5383212,14,0.0934060178932,0.422265367165901,-54.5015768803005,81.3914072445141,-19.808785707909,46.0408973735773
1455,BABBus,22.8456952532157,21.795998663254,14.3363561,15,-8.5093391532157,-7.459642563254,-45.3759263452363,91.0673168516677,-10.1857555615463,53.7777528880542
1456,BABBus,15.2002217769315,13.7501726920367,2.9498435,16,-12.2503782769315,-10.8003291920367,-52.803838876593,83.204282430456,-18.2419338943919,45.7422792784653
1457,BABBus,12.4990355953888,12.7471579038918,29.2429272,17,16.7438916046112,16.4957692961082,-55.3638471655598,80.3619183563374,-19.1595339132001,44.6538497209838
1458,BABBus,20.1462053794814,19.3269456898366,41.7342723,18,21.5880669205186,22.4073266101634,-47.1366706116493,87.4290813706121,-12.6894332081271,51.3433245878002
1459,BABBus,14.3207132359374,11.4995674598747,9.5714336,19,-4.7492796359374,-1.9281338598747,-53.297617905062,81.9390443769368,-20.5788979593249,43.5780328790744
1460,BABBus,9.38500826020169,11.5694637059779,3.3353978,20,-6.04961046020169,-8.2340659059779,-57.6076912111509,76.3777077315542,-20.264381511299,43.4033089232549
1461,BABBus,17.4243922953852,16.2312969678874,14.4643643,21,-2.9600279953852,-1.7669326678874,-49.6772712944416,84.526055885212,-15.5584613305786,48.0210552663535
1462,BABBus,18.6309199791915,17.8652849291981,2.8857728,22,-15.7451471791915,-14.9795121291981,-48.1635260250622,85.4253659834452,-13.830460056161,49.5610299145572
1463,BABBus,21.4087693276077,21.5988957264967,0,23,-21.4087693276077,-21.5988957264967,-44.9977136130516,87.815252268267,-10.1703307916192,53.3681222446126
1464,BABBus,28.0063132719393,26.8168362539885,24.5529268,24,-3.4533864719393,-2.2639094539885,-38.7550321628426,94.7676587067212,-5.19527683457653,58.8289493425534
1465,BABHol,1012.90642698335,1019.24749078471,1151.007481,1,138.10105401665,131.75999021529,837.522840527262,1188.29001343944,810.712016201843,1227.78296536757
1466,BABHol,280.72059753504,281.611248993271,142.0679317,2,-138.65266583504,-139.543317293271,105.468393562748,455.972801507332,72.4716236312003,490.750874355342
1467,BABHol,228.496645259725,224.038054382524,156.8745466,3,-71.622098659725,-67.163507782524,54.4657994251161,402.527491094334,15.3952818697643,432.680826895283
1468,BABHol,238.438219755566,232.397432528852,186.9910677,4,-51.447152055566,-45.406364828852,64.0665966976305,412.809842813502,24.7066274818301,440.088237575874
1469,BABHol,110.844363865434,114.150755901322,81.1036392,5,-29.740724665434,-33.047116701322,-62.9343350412838,284.623062772152,-92.9128295627994,321.214341365444
1470,BABHol,160.898749416792,161.168019644461,119.719089,6,-41.179660416792,-41.448930644461,-12.1347142255107,333.932213059095,-45.1939897558291,367.53002904475
1471,BABHol,133.03728235334,136.411928383844,82.0839074,7,-50.95337495334,-54.328020983844,-39.3070698474504,305.38163455413,-69.4025105551466,342.226367322835
1472,BABHol,105.358660989544,105.653669850271,124.4236382,8,19.064977210456,18.769968349729,-66.6049158263477,277.322237805436,-99.7832473311974,311.09058703174
1473,BABHol,127.846880965221,127.641985576876,70.0043416,9,-57.842539365221,-57.637643976876,-43.6441848240899,299.337946754532,-77.0571348002378,332.34110595399
1474,BABHol,145.856823340825,147.268118112165,148.61272,10,2.75589665917499,1.34460188783498,-25.5057000202229,317.219346701873,-57.3209238613532,351.857160085683
1475,BABHol,177.30428707915,177.524609312813,183.7551762,11,6.45088912085001,6.230566887187,6.36910421206395,348.239469946236,-26.2496282976615,381.298846923287
1476,BABHol,177.54254630604,179.33437422322,269.322035,12,91.77948869396,89.98766077678,7.24571513649769,347.839377475582,-23.9222274990808,382.590975945521
1477,BABHol,1037.78249063414,1042.25516759138,1151.518828,13,113.73633736586,109.26366040862,866.523537651228,1209.04144361705,838.25903853049,1246.25129665227
1478,BABHol,276.634216526192,272.290917139107,261.712034,14,-14.922182526192,-10.578883139107,105.734390722893,447.534042329491,68.4494655508278,476.132368727386
1479,BABHol,242.988369726068,236.595267334499,168.6125317,15,-74.375838026068,-67.982735634499,72.9814591975893,412.995280254547,34.3545994302924,438.835935238706
1480,BABHol,245.069977591719,244.649142147871,207.6658307,16,-37.404146891719,-36.983311447871,75.9467038807537,414.193251302684,42.5627935106465,446.735490785095
1481,BABHol,127.422616726779,128.626234354803,125.1125992,17,-2.31001752677899,-3.51363515480298,-41.1142615838919,295.95949503745,-72.7827606988842,330.03522940849
1482,BABHol,171.731418471982,172.354838561845,79.6884887,18,-92.042929771982,-92.666349861845,3.68745803207082,339.775378911893,-28.4327899264036,373.142467050093
1483,BABHol,147.863486946345,144.307868172083,105.01754,19,-42.845946946345,-39.290328172083,-20.5499729453857,316.276946838076,-56.9143910813721,345.530127425539
1484,BABHol,125.627471574434,124.375406513138,28.0853728,20,-97.542098774434,-96.290033713138,-42.2481510527561,293.503094201624,-75.9021162032916,324.652929229568
1485,BABHol,128.869517404164,128.35776941211,133.5015829,21,4.632065495836,5.14381348788999,-39.2660571483654,297.005091956693,-72.3489715352669,329.064510359487
1486,BABHol,164.404468667025,164.477724788727,168.5485734,22,4.14410473297502,4.07084861127302,-2.8105821964798,331.61951953053,-35.0931689517345,364.048618529189
1487,BABHol,195.667522141888,194.34891737822,136.8208866,23,-58.846635541888,-57.52803077822,28.8754641366463,362.45958014713,-4.70953628503085,393.407371041471
1488,BABHol,201.14442187937,201.360044643698,215.0355563,24,13.89113442063,13.675511656302,34.296047214305,367.992796544435,2.09777882780693,400.622310459589
1489,BABOth,8.89533814540808,10.8700057883186,6.5202727,1,-2.37506544540808,-4.3497330883186,-47.6627683871831,65.4534446779993,-7.86735397980949,29.6073655564467
1490,BABOth,9.64363649699696,9.39237232890899,1.7741591,2,-7.86947739699696,-7.61821322890899,-47.3774410028234,66.6647139968173,-9.24860263598048,28.0333472937985
1491,BABOth,11.1881176901057,8.36394995904104,0,3,-11.1881176901057,-8.36394995904104,-44.5194869151534,66.8957222953648,-10.2586933695633,26.9865932876454
1492,BABOth,5.10217138112697,6.350877029074,0,4,-5.10217138112697,-6.350877029074,-50.530849243015,60.7351920052689,-12.2748772509065,24.9766313090545
1493,BABOth,5.96311400968981,6.67871325425987,0,5,-5.96311400968981,-6.67871325425987,-49.3680143466478,61.2942423660274,-11.9121631144905,25.2695896230102
1494,BABOth,6.63384945817467,6.09475642021956,0,6,-6.63384945817467,-6.09475642021956,-48.6733175268447,61.941016443194,-12.4596958296246,24.6492086700637
1495,BABOth,4.83731149073903,5.63849157163974,12.0474603,7,7.21014880926097,6.40896872836026,-50.154860159119,59.8294831405971,-12.86978668824,24.1467698315195
1496,BABOth,12.5196353735137,10.2409547011437,12.2094158,8,-0.310219573513701,1.9684610988563,-42.4704784343442,67.5097491813716,-8.39892898479604,28.8808383870834
1497,BABOth,10.9277285858588,11.0978063208531,13.2031392,9,2.2754106141412,2.1053328791469,-44.9271219698541,66.7825791415717,-7.36055077410423,29.5561634158103
1498,BABOth,7.57694586464321,6.42962250002517,0,10,-7.57694586464321,-6.42962250002517,-46.2979849715973,61.4518767008837,-11.9487148062923,24.8079598063427
1499,BABOth,8.34111745009179,9.72346670970887,2.5718224,11,-5.76929505009179,-7.15164430970887,-45.5675357718496,62.2497706720332,-8.64000966185836,28.0869430812761
1500,BABOth,8.00443187202975,8.46613485980558,2.2614702,12,-5.74296167202975,-6.20466465980558,-45.3444759834543,61.3533397275138,-9.90947476932188,26.841744488933
1501,BABOth,6.32547581887368,9.26282743368406,2.5201392,13,-3.80533661887368,-6.74268823368406,-47.0513453589795,59.7022969967268,-8.99840783007442,27.5240626974425
1502,BABOth,6.88402138253899,8.24938829346582,4.7925276,14,-2.09149378253899,-3.45686069346582,-46.9384904590716,60.7065332241496,-10.0202264236037,26.5190030105353
1503,BABOth,9.43808503155722,6.49189777852994,0,15,-9.43808503155722,-6.49189777852994,-44.1875299045693,63.0636999676837,-11.7216915414572,24.705487098517
1504,BABOth,4.52875398954868,4.9203144553923,18.5639016,16,14.0351476104513,13.6435871446077,-48.8737796830465,57.9312876621438,-13.2645498401769,23.1051787509615
1505,BABOth,5.75445619606025,4.08647308034215,3.0982925,17,-2.65616369606025,-0.98818058034215,-47.6878050582996,59.1967174504201,-14.2590920601988,22.4320382208831
1506,BABOth,4.65127805539123,5.40345038723136,0,18,-4.65127805539123,-5.40345038723136,-48.4962875346312,57.7988436454137,-12.7716233132972,23.5785240877599
1507,BABOth,7.06397079802454,6.14965576134217,3.4925629,19,-3.57140789802454,-2.65709286134217,-46.6661474545112,60.7940890505603,-12.0234883890198,24.3227999117041
1508,BABOth,11.4053930795621,11.0559612653487,1.2552278,20,-10.1501652795621,-9.8007334653487,-42.0855715455176,64.8963577046418,-7.02968336292826,29.1416058936256
1509,BABOth,12.3899995454059,11.6548018763534,1.5127593,21,-10.8772402454059,-10.1420425763534,-41.2355846513192,66.015583742131,-6.48777550138952,29.7973792540963
1510,BABOth,7.90821651234154,5.97550866169633,5.928101,22,-1.98011551234154,-0.04740766169633,-45.4380436298806,61.2544766545637,-12.1819161814344,24.132933504827
1511,BABOth,9.49486599244999,7.63070439504652,6.6034258,23,-2.89144019244999,-1.02727859504652,-43.5140384115129,62.5037703964129,-10.4391452273752,25.7005540174683
1512,BABOth,7.12385411339009,6.85093183920457,0,24,-7.12385411339009,-6.85093183920457,-45.8367265931074,60.0844348198875,-11.1651425765467,24.8670062549559
1513,BABVis,253.28412752075,254.381489976519,182.5841922,1,-70.69993532075,-71.797297776519,124.468295360302,382.099959681198,133.88124516318,374.881734789857
1514,BABVis,58.6050188477411,55.6129650855753,74.3018739,2,15.6968550522589,18.6889088144247,-69.4914677506395,186.701505446122,-64.7669370970557,175.992867268206
1515,BABVis,80.0390205326422,67.3404503318703,193.2859319,3,113.246911367358,125.94548156813,-48.5336127634639,208.611653828748,-52.8885751634616,187.569475827202
