Series,Value,actual,error,Rec
ABBOth,33.1803835283882,16.3744189,-16.8059646283882,mint_shrink
ABBOth,33.519660836685,25.3922996,-8.127361236685,mint_shrink
ABBOth,41.5258453213861,40.1047382,-1.4211071213861,mint_shrink
ABBOth,44.9129248178187,20.7493096,-24.1636152178187,mint_shrink
ABBOth,30.4441750570661,16.8131951,-13.6309799570661,mint_shrink
ABBOth,43.2062375412387,29.2568628,-13.9493747412387,mint_shrink
ABBOth,38.6385525515256,56.078454,17.4399014484744,mint_shrink
ABBOth,50.2268581791735,45.5048048,-4.7220533791735,mint_shrink
ABBOth,48.2026988901172,32.5451017,-15.6575971901172,mint_shrink
ABBOth,51.0973411872597,63.2109912,12.1136500127403,mint_shrink
ABBOth,63.5942163397014,54.5307165,-9.0634998397014,mint_shrink
ABBOth,43.2212949087385,34.0466026,-9.1746923087385,mint_shrink
ABBOth,35.1590564431796,41.5332261,6.3741696568204,mint_shrink
ABBOth,31.4232150974372,78.7189936,47.2957785025628,mint_shrink
ABBOth,43.6383697316257,174.8686888,131.230319068374,mint_shrink
ABBOth,46.8789318364704,105.9773177,59.0983858635296,mint_shrink
ABBOth,37.6455126023958,98.9330267,61.2875140976042,mint_shrink
ABBOth,46.9173201184445,59.4098915,12.4925713815555,mint_shrink
ABBOth,36.0927297417717,19.2748094,-16.8179203417717,mint_shrink
ABBOth,47.8000068244571,11.1025603,-36.6974465244571,mint_shrink
ABBOth,45.737614890133,49.5303932,3.792778309867,mint_shrink
ABBOth,47.3380663598651,301.0846355,253.746569140135,mint_shrink
ABBOth,55.9632869994609,11.7730983,-44.1901886994609,mint_shrink
ACAHol,2544.91649709666,2160.834511,-384.08198609666,mint_shrink
ACAHol,552.056629004008,509.512535,-42.5440940040079,mint_shrink
ACAHol,601.452315438704,737.9784783,136.526162861296,mint_shrink
ACAHol,837.215837889503,799.0244596,-38.1913782895029,mint_shrink
ACAHol,417.436542842343,493.4030715,75.966528657657,mint_shrink
ACAHol,280.733547484474,376.9140871,96.180539615526,mint_shrink
ACAHol,381.854811416626,310.3014417,-71.553369716626,mint_shrink
ACAHol,301.688625097694,319.1274157,17.438790602306,mint_shrink
ACAHol,321.042797178256,372.6936238,51.650826621744,mint_shrink
ACAHol,588.822369918681,447.6873648,-141.135005118681,mint_shrink
ACAHol,420.538429724954,563.2161474,142.677717675046,mint_shrink
ACAHol,480.59640919132,416.4323465,-64.16406269132,mint_shrink
ACAHol,2481.66943570546,2392.512773,-89.1566627054599,mint_shrink
ACAHol,572.233647153695,644.5625554,72.328908246305,mint_shrink
ACAHol,569.175778734141,792.4234887,223.247709965859,mint_shrink
ACAHol,840.686537411385,573.368738,-267.317799411385,mint_shrink
ACAHol,404.651875154416,336.4715796,-68.180295554416,mint_shrink
ACAHol,311.56801825353,469.8006142,158.23259594647,mint_shrink
ACAHol,397.825805313284,430.5417476,32.715942286716,mint_shrink
ACAHol,313.789885884633,261.6729105,-52.116975384633,mint_shrink
ACAHol,327.058519722459,287.6230803,-39.435439422459,mint_shrink
ACAHol,615.113373657118,591.1198114,-23.993562257118,mint_shrink
ACAHol,434.687895737181,555.8821335,121.194237762819,mint_shrink
ACAHol,530.49010306757,363.0033993,-167.48670376757,mint_shrink
ACAVis,535.210993933992,519.2761873,-15.934806633992,mint_shrink
ACAVis,186.362106755161,232.3461089,45.984002144839,mint_shrink
ACAVis,217.749420359886,337.1813192,119.431898840114,mint_shrink
ACAVis,278.202743683206,267.5918313,-10.610912383206,mint_shrink
ACAVis,173.389011266032,136.5275815,-36.861429766032,mint_shrink
ACAVis,172.643777404149,255.6300489,82.986271495851,mint_shrink
ACAVis,204.392118972009,174.005642,-30.386476972009,mint_shrink
ACAVis,160.384187364714,147.9770799,-12.407107464714,mint_shrink
ACAVis,180.975994958235,276.6806841,95.704689141765,mint_shrink
ACAVis,215.516022802504,201.142934,-14.373088802504,mint_shrink
ACAVis,181.610046230338,332.69498,151.084933769662,mint_shrink
ACAVis,313.651592126744,367.0451346,53.393542473256,mint_shrink
ACAVis,540.817546677307,354.1553761,-186.662170577307,mint_shrink
ACAVis,186.733055631069,196.6761454,9.943089768931,mint_shrink
ACAVis,215.523737112469,217.7220822,2.19834508753098,mint_shrink
ACAVis,277.592452979058,324.202314,46.609861020942,mint_shrink
ACAVis,175.915628752155,250.0168651,74.101236347845,mint_shrink
ACAVis,169.702896046591,183.8033084,14.100412353409,mint_shrink
ACAVis,206.117066899406,239.570793,33.453726100594,mint_shrink
ACAVis,158.995808089904,154.1282142,-4.86759388990399,mint_shrink
ACAVis,180.929353621595,98.2165008,-82.712852821595,mint_shrink
ACAVis,215.294472751681,190.1779027,-25.116570051681,mint_shrink
ACAVis,172.780043219642,385.0878828,212.307839580358,mint_shrink
ACAVis,311.270735045789,348.7964846,37.525749554211,mint_shrink
ACABus,34.0964080228931,79.6369624,45.5405543771069,mint_shrink
ACABus,51.0591416732916,58.8205694,7.7614277267084,mint_shrink
ACABus,63.1753990633178,47.9242112,-15.2511878633178,mint_shrink
ACABus,52.7251117668484,24.3546332,-28.3704785668484,mint_shrink
ACABus,48.1722011690974,222.9257234,174.753522230903,mint_shrink
ACABus,68.9128533550248,31.8783216,-37.0345317550248,mint_shrink
ACABus,61.0252927237158,28.8655019,-32.1597908237158,mint_shrink
ACABus,56.1127918088184,354.0217388,297.908946991182,mint_shrink
ACABus,57.2634194687637,59.6098996,2.3464801312363,mint_shrink
ACABus,71.7157098129701,36.3966687,-35.3190411129701,mint_shrink
ACABus,60.5691504889485,55.273677,-5.2954734889485,mint_shrink
ACABus,67.5292818449811,45.792666,-21.7366158449811,mint_shrink
ACABus,47.5090049853674,51.7136825,4.2046775146326,mint_shrink
ACABus,50.7288925853567,13.030862,-37.6980305853567,mint_shrink
ACABus,67.8652604817077,30.7406746,-37.1245858817077,mint_shrink
ACABus,56.9094794512678,17.2792283,-39.6302511512678,mint_shrink
ACABus,56.8158286220864,23.5199179,-33.2959107220864,mint_shrink
ACABus,69.8154811664968,68.8922296,-0.923251566496802,mint_shrink
ACABus,58.1161191015697,26.6341907,-31.4819284015697,mint_shrink
ACABus,56.0546987863175,45.3776169,-10.6770818863175,mint_shrink
ACABus,61.6358933543293,66.037936,4.4020426456707,mint_shrink
ACABus,73.3723911046414,67.1435185,-6.2288726046414,mint_shrink
ACABus,68.8418779312621,30.4291657,-38.4127122312621,mint_shrink
ACABus,65.5661380453184,48.1515415,-17.4145965453184,mint_shrink
ACAOth,26.3577073444149,6.1352442,-20.2224631444149,mint_shrink
ACAOth,16.8292509923748,0,-16.8292509923748,mint_shrink
ACAOth,25.327668423368,112.8572178,87.529549376632,mint_shrink
ACAOth,22.1629934732865,25.1007333,2.9377398267135,mint_shrink
ACAOth,22.0285273990438,16.2348357,-5.7936916990438,mint_shrink
ACAOth,25.4286879352561,105.2484381,79.8197501647439,mint_shrink
ACAOth,27.5895942690079,16.3990741,-11.1905201690079,mint_shrink
ACAOth,23.3526997953636,19.5867062,-3.7659935953636,mint_shrink
ACAOth,12.942892235302,4.7304484,-8.212443835302,mint_shrink
ACAOth,22.939533809267,37.2727098,14.333175990733,mint_shrink
ACAOth,27.477002507931,53.1822804,25.705277892069,mint_shrink
ACAOth,20.7772571122974,0,-20.7772571122974,mint_shrink
ACAOth,29.2139824775348,17.6257062,-11.5882762775348,mint_shrink
ACAOth,17.6387978230508,46.753251,29.1144531769492,mint_shrink
ACAOth,24.4118898738781,18.4537708,-5.9581190738781,mint_shrink
ACAOth,21.3318255671424,16.6580096,-4.6738159671424,mint_shrink
ACAOth,21.9687318503132,6.5114319,-15.4572999503132,mint_shrink
ACAOth,24.7556113698018,45.9423856,21.1867742301982,mint_shrink
ACAOth,27.7070105691285,17.8944194,-9.8125911691285,mint_shrink
ACAOth,23.2521200571318,1.2055713,-22.0465487571318,mint_shrink
ACAOth,16.0471833136275,11.2679259,-4.7792574136275,mint_shrink
ACAOth,23.2477967052319,58.8472585,35.5994617947681,mint_shrink
ACAOth,26.3381745558477,14.8346946,-11.5034799558477,mint_shrink
ACAOth,21.1869539837891,0,-21.1869539837891,mint_shrink
ADAHol,224.537111103539,143.6512175,-80.885893603539,mint_shrink
ADAHol,70.6995408955853,38.1576823,-32.5418585955853,mint_shrink
ADAHol,88.9469756054972,61.4970511,-27.4499245054972,mint_shrink
ADAHol,117.334795271468,56.8538311,-60.480964171468,mint_shrink
ADAHol,59.8291720586852,33.305351,-26.5238210586852,mint_shrink
ADAHol,96.1054564687432,119.6815502,23.5760937312568,mint_shrink
ADAHol,426.081520953251,376.643873,-49.437647953251,mint_shrink
ADAHol,388.134461529964,383.0118847,-5.12257682996403,mint_shrink
ADAHol,246.530602477532,315.1564648,68.625862322468,mint_shrink
ADAHol,122.958490744262,154.4685049,31.510014155738,mint_shrink
ADAHol,72.7503990756173,91.4429158,18.6925167243827,mint_shrink
ADAHol,53.075689442613,54.9374841,1.861794657387,mint_shrink
ADAHol,227.068040005849,223.1916451,-3.87639490584903,mint_shrink
ADAHol,69.9152894515747,35.2423934,-34.6728960515747,mint_shrink
ADAHol,92.1851269340153,130.432566,38.2474390659847,mint_shrink
ADAHol,122.120996202322,121.0248794,-1.096116802322,mint_shrink
ADAHol,62.8266837848697,77.1097343,14.2830505151303,mint_shrink
ADAHol,99.5237117849229,56.053968,-43.4697437849229,mint_shrink
ADAHol,428.419643170912,513.6725545,85.252911329088,mint_shrink
ADAHol,391.713777035116,417.7955434,26.081766364884,mint_shrink
ADAHol,240.259095666863,256.1152346,15.856138933137,mint_shrink
ADAHol,121.887778060619,53.2876364,-68.600141660619,mint_shrink
ADAHol,73.874370890928,145.9937684,72.119397509072,mint_shrink
ADAHol,55.7044047285293,24.6242469,-31.0801578285293,mint_shrink
ADAVis,61.7160278884216,84.1034207,22.3873928115784,mint_shrink
ADAVis,15.5252861779678,4.5198621,-11.0054240779678,mint_shrink
ADAVis,18.6042265805446,46.6113944,28.0071678194554,mint_shrink
ADAVis,34.9307988827686,47.8617162,12.9309173172314,mint_shrink
ADAVis,17.219378823206,26.0159571,8.796578276794,mint_shrink
ADAVis,14.2392541443563,33.8601744,19.6209202556437,mint_shrink
ADAVis,30.6213789828338,39.4451335,8.8237545171662,mint_shrink
ADAVis,21.034637807811,23.3090912,2.274453392189,mint_shrink
ADAVis,21.3100577960764,14.3645578,-6.9454999960764,mint_shrink
ADAVis,24.8723512133706,25.320966,0.448614786629399,mint_shrink
ADAVis,27.4178479508724,31.1501403,3.7322923491276,mint_shrink
ADAVis,38.8283934042045,42.2465927,3.4181992957955,mint_shrink
ADAVis,59.110419169403,34.865142,-24.245277169403,mint_shrink
ADAVis,14.7960686087398,26.9809751,12.1849064912602,mint_shrink
ADAVis,17.087236619085,19.2807893,2.193552680915,mint_shrink
ADAVis,35.2594055084065,12.2905492,-22.9688563084065,mint_shrink
ADAVis,16.9208981283485,2.9546696,-13.9662285283485,mint_shrink
ADAVis,15.0017274991634,2.5313742,-12.4703532991634,mint_shrink
ADAVis,36.8252570611587,12.0684229,-24.7568341611587,mint_shrink
ADAVis,22.0067817170659,42.0534026,20.0466208829341,mint_shrink
ADAVis,21.6057383990111,40.6922678,19.0865294009889,mint_shrink
ADAVis,24.0046176068547,38.4081255,14.4035078931453,mint_shrink
ADAVis,26.209259712145,27.4100225,1.200762787855,mint_shrink
ADAVis,38.5159371098732,36.324733,-2.1912041098732,mint_shrink
ADABus,-1.37097491120403,23.1056927,24.476667611204,mint_shrink
ADABus,16.1595335556473,9.2181944,-6.9413391556473,mint_shrink
ADABus,-1.07830781600246,8.5987854,9.67709321600246,mint_shrink
ADABus,3.23642792654084,1.8998244,-1.33660352654084,mint_shrink
ADABus,3.76834216334754,15.1567652,11.3884230366525,mint_shrink
ADABus,12.8413662896771,0,-12.8413662896771,mint_shrink
ADABus,14.9990102335812,13.5900943,-1.4089159335812,mint_shrink
ADABus,24.3873988929882,17.889706,-6.4976928929882,mint_shrink
ADABus,54.5941642146426,4.7863823,-49.8077819146426,mint_shrink
ADABus,2.32376484878099,1.9974103,-0.32635454878099,mint_shrink
ADABus,15.8713255075183,0,-15.8713255075183,mint_shrink
ADABus,41.9606332561556,35.458332,-6.5023012561556,mint_shrink
ADABus,3.05529999557001,0,-3.05529999557001,mint_shrink
ADABus,17.5137689181317,13.676384,-3.8373849181317,mint_shrink
ADABus,6.16952297705086,13.9928717,7.82334872294914,mint_shrink
ADABus,6.53744146896375,4.0637251,-2.47371636896375,mint_shrink
ADABus,5.84461660903511,8.0498861,2.20526949096489,mint_shrink
ADABus,13.3522086743718,4.1890402,-9.1631684743718,mint_shrink
ADABus,15.2664312593451,0,-15.2664312593451,mint_shrink
ADABus,23.0883659453178,7.5382536,-15.5501123453178,mint_shrink
ADABus,48.8779650815129,10.2943825,-38.5835825815129,mint_shrink
ADABus,6.10642627343823,16.5791973,10.4727710265618,mint_shrink
ADABus,17.0788213891006,21.7709486,4.6921272108994,mint_shrink
ADABus,37.5577333794641,0,-37.5577333794641,mint_shrink
ADAOth,5.47743953410212,1.6553071,-3.82213243410212,mint_shrink
ADAOth,-0.425047087339002,11.364039,11.789086087339,mint_shrink
ADAOth,6.84084814296739,13.5155151,6.67466695703261,mint_shrink
ADAOth,10.3601048832386,22.6277876,12.2676827167614,mint_shrink
ADAOth,3.90132413332876,3.5835419,-0.31778223332876,mint_shrink
ADAOth,5.49542769959007,5.6843372,0.18890950040993,mint_shrink
ADAOth,20.0162571444251,11.8637517,-8.1525054444251,mint_shrink
ADAOth,9.74290686923261,0,-9.74290686923261,mint_shrink
ADAOth,5.23681735452031,0,-5.23681735452031,mint_shrink
ADAOth,2.69505379638006,14.9055599,12.2105061036199,mint_shrink
ADAOth,-1.8418921633472,0,1.8418921633472,mint_shrink
ADAOth,5.37943767251868,0,-5.37943767251868,mint_shrink
ADAOth,2.95349631086393,1.575548,-1.37794831086393,mint_shrink
ADAOth,-1.51394771813003,21.4834057,22.99735341813,mint_shrink
ADAOth,4.56290716920018,5.7845267,1.22161953079982,mint_shrink
ADAOth,8.19095795244648,0.5283988,-7.66255915244648,mint_shrink
ADAOth,2.18823533549014,3.6400121,1.45177676450986,mint_shrink
ADAOth,4.31193955288559,0,-4.31193955288559,mint_shrink
ADAOth,17.7522691957852,11.0519349,-6.7003342957852,mint_shrink
ADAOth,7.87182777267626,5.7063708,-2.16545697267626,mint_shrink
ADAOth,3.84409743356749,19.3495878,15.5054903664325,mint_shrink
ADAOth,1.06470804894884,15.7742741,14.7095660510512,mint_shrink
ADAOth,-3.01220072188724,41.7073773,44.7195780218872,mint_shrink
ADAOth,3.96375239591068,3.12748,-0.83627239591068,mint_shrink
ADBHol,155.958574205892,187.530847,31.572272794108,mint_shrink
ADBHol,76.4488538767514,71.7472369,-4.7016169767514,mint_shrink
ADBHol,75.217736427965,36.8458419,-38.371894527965,mint_shrink
ADBHol,137.690844128386,97.3145526,-40.376291528386,mint_shrink
ADBHol,79.597641190074,42.8261453,-36.771495890074,mint_shrink
ADBHol,89.6936794702665,73.5853198,-16.1083596702665,mint_shrink
ADBHol,94.4384316553664,96.164346,1.72591434463359,mint_shrink
ADBHol,76.5811764256709,60.2299134,-16.3512630256709,mint_shrink
ADBHol,99.6492652758913,73.0975376,-26.5517276758913,mint_shrink
ADBHol,115.17027587163,111.7093556,-3.46092027163,mint_shrink
ADBHol,99.9115134736191,84.7873095,-15.1242039736191,mint_shrink
ADBHol,87.0494960684596,73.630362,-13.4191340684596,mint_shrink
ADBHol,167.579594316052,153.7849421,-13.794652216052,mint_shrink
ADBHol,86.6097850153211,45.0968642,-41.5129208153211,mint_shrink
ADBHol,91.6224994227867,77.3201129,-14.3023865227867,mint_shrink
ADBHol,154.619551344153,124.2741761,-30.345375244153,mint_shrink
ADBHol,90.4042626885191,78.5542799,-11.8499827885191,mint_shrink
ADBHol,95.040346266493,76.1864331,-18.853913166493,mint_shrink
ADBHol,105.394030758565,47.1334053,-58.260625458565,mint_shrink
ADBHol,84.7286494066671,77.6591677,-7.06948170666711,mint_shrink
ADBHol,104.750690388359,48.4754411,-56.275249288359,mint_shrink
ADBHol,127.672155334506,118.8479201,-8.82423523450601,mint_shrink
ADBHol,112.826352803912,116.0554596,3.229106796088,mint_shrink
ADBHol,91.7942794760183,33.6172111,-58.1770683760183,mint_shrink
ADBVis,115.977693816963,101.8043046,-14.173389216963,mint_shrink
ADBVis,61.2509718603601,66.7841919,5.53322003963989,mint_shrink
ADBVis,89.2322575918769,99.963188,10.7309304081231,mint_shrink
ADBVis,109.469246262464,65.9809502,-43.488296062464,mint_shrink
ADBVis,86.0627367467994,51.5437066,-34.5190301467994,mint_shrink
ADBVis,89.3052696455578,110.4662649,21.1609952544422,mint_shrink
ADBVis,88.9350408821721,159.6703903,70.7353494178279,mint_shrink
ADBVis,66.3661937580572,185.2521533,118.885959541943,mint_shrink
ADBVis,83.2101713327037,60.1306173,-23.0795540327037,mint_shrink
ADBVis,101.322963719321,112.1611882,10.838224480679,mint_shrink
ADBVis,86.8375784251823,144.4596655,57.6220870748177,mint_shrink
ADBVis,113.788340841444,111.9661355,-1.822205341444,mint_shrink
ADBVis,120.018611822142,269.8197896,149.801177777858,mint_shrink
ADBVis,64.6328527957998,49.1416949,-15.4911578957998,mint_shrink
ADBVis,94.9150042589919,84.0631054,-10.8518988589919,mint_shrink
ADBVis,107.56970250679,82.6462478,-24.92345470679,mint_shrink
ADBVis,86.1184296352453,77.4537202,-8.6647094352453,mint_shrink
ADBVis,87.5263909721763,70.5064023,-17.0199886721763,mint_shrink
ADBVis,93.6987312972457,140.1188612,46.4201299027543,mint_shrink
ADBVis,74.5246232163946,88.0191341,13.4945108836054,mint_shrink
ADBVis,81.5276903868586,46.3395523,-35.1881380868586,mint_shrink
ADBVis,102.4354630392,72.1129852,-30.3224778392,mint_shrink
ADBVis,86.2612780761542,50.4186799,-35.8425981761542,mint_shrink
ADBVis,118.089396503565,148.5291358,30.439739296435,mint_shrink
ADBBus,24.5909056570067,31.9118305,7.3209248429933,mint_shrink
ADBBus,62.4649228766219,27.8896208,-34.5753020766219,mint_shrink
ADBBus,54.5467173524978,31.7239871,-22.8227302524978,mint_shrink
ADBBus,46.2671733868191,7.9145976,-38.3525757868191,mint_shrink
ADBBus,53.5133782838778,94.9821552,41.4687769161222,mint_shrink
ADBBus,38.1722597204425,1.4875506,-36.6847091204425,mint_shrink
ADBBus,47.0093564499355,26.915024,-20.0943324499355,mint_shrink
ADBBus,52.6915455997057,85.9076069,33.2160613002943,mint_shrink
ADBBus,48.0805478346083,6.9117786,-41.1687692346083,mint_shrink
ADBBus,61.6842352324785,82.7495517,21.0653164675215,mint_shrink
ADBBus,78.6732865644939,47.0213338,-31.6519527644939,mint_shrink
ADBBus,45.4287695816303,29.4251674,-16.0036021816303,mint_shrink
ADBBus,40.0957893023191,13.1730904,-26.9226989023191,mint_shrink
ADBBus,65.5173648825781,21.5952651,-43.9220997825781,mint_shrink
ADBBus,58.2805667423834,32.0048181,-26.2757486423834,mint_shrink
ADBBus,61.5612536183354,39.0950612,-22.4661924183354,mint_shrink
ADBBus,64.2471356612018,56.2174015,-8.02973416120179,mint_shrink
ADBBus,49.0868711419414,45.9664582,-3.1204129419414,mint_shrink
ADBBus,56.6383390482985,45.6118424,-11.0264966482985,mint_shrink
ADBBus,61.5660105217997,23.2467622,-38.3192483217997,mint_shrink
ADBBus,60.704224653363,45.1297825,-15.574442153363,mint_shrink
ADBBus,69.9828281317418,14.4510533,-55.5317748317418,mint_shrink
ADBBus,81.3330634864558,71.5341737,-9.7988897864558,mint_shrink
ADBBus,58.4044252688939,3.7555749,-54.6488503688939,mint_shrink
ADBOth,10.7505977423256,3.3423283,-7.4082694423256,mint_shrink
ADBOth,5.77140103020619,0,-5.77140103020619,mint_shrink
ADBOth,4.67872927662508,1.2920734,-3.38665587662508,mint_shrink
ADBOth,21.5029939148569,0,-21.5029939148569,mint_shrink
ADBOth,5.5229509794902,45.8611336,40.3381826205098,mint_shrink
ADBOth,10.5440497599266,4.4626518,-6.0813979599266,mint_shrink
ADBOth,3.83798303977457,2.9293029,-0.90868013977457,mint_shrink
ADBOth,8.92280835388458,13.2207544,4.29794604611542,mint_shrink
ADBOth,10.2201824774678,5.4358215,-4.7843609774678,mint_shrink
ADBOth,9.40003428757309,3.4322057,-5.96782858757309,mint_shrink
ADBOth,21.413525109955,28.0716501,6.658124990045,mint_shrink
ADBOth,8.20338516324934,3.5590604,-4.64432476324934,mint_shrink
ADBOth,11.695514534273,0,-11.695514534273,mint_shrink
ADBOth,7.31688688173554,41.2999827,33.9830958182645,mint_shrink
ADBOth,5.2340799676981,4.1323345,-1.1017454676981,mint_shrink
ADBOth,20.8696946401708,27.9088342,7.0391395598292,mint_shrink
ADBOth,10.1386883294683,9.2272663,-0.9114220294683,mint_shrink
ADBOth,12.0973908752788,14.6082486,2.5108577247212,mint_shrink
ADBOth,5.21968003794645,2.9246772,-2.29500283794645,mint_shrink
ADBOth,9.53612181201764,0,-9.53612181201764,mint_shrink
ADBOth,11.6520951597351,0,-11.6520951597351,mint_shrink
ADBOth,10.4108419657756,5.1973162,-5.2135257657756,mint_shrink
ADBOth,22.6638907552016,24.8393787,2.1754879447984,mint_shrink
ADBOth,8.85468058024762,11.5341762,2.67949561975238,mint_shrink
ADCHol,255.378014771868,323.1325853,67.754570528132,mint_shrink
ADCHol,51.8503203594189,103.1891347,51.3388143405811,mint_shrink
ADCHol,92.0609832577484,133.6374388,41.5764555422516,mint_shrink
ADCHol,159.536155635347,184.4745486,24.938392964653,mint_shrink
ADCHol,74.7771424867505,37.5603196,-37.2168228867505,mint_shrink
ADCHol,66.4560882181277,66.1605472,-0.295541018127707,mint_shrink
ADCHol,43.4287761365416,68.5279841,25.0992079634584,mint_shrink
ADCHol,47.7100154319205,31.3228482,-16.3871672319205,mint_shrink
ADCHol,106.166220141119,62.7137016,-43.452518541119,mint_shrink
ADCHol,90.1525884826775,98.8768299,8.7242414173225,mint_shrink
ADCHol,99.1822550934928,126.3471532,27.1648981065072,mint_shrink
ADCHol,76.5087509031692,128.3277539,51.8190029968308,mint_shrink
ADCHol,244.781822785673,191.5647856,-53.217037185673,mint_shrink
ADCHol,45.8565323737301,151.8872746,106.03074222627,mint_shrink
ADCHol,82.3644735088388,125.1021855,42.7377119911612,mint_shrink
ADCHol,151.2338224099,131.4262399,-19.8075825099,mint_shrink
ADCHol,68.6734716824014,87.2273991,18.5539274175986,mint_shrink
ADCHol,58.8762651786423,60.70485,1.8285848213577,mint_shrink
ADCHol,36.5504239488193,60.8017864,24.2513624511807,mint_shrink
ADCHol,41.0338625713378,57.116822,16.0829594286622,mint_shrink
ADCHol,103.478201885543,78.994775,-24.483426885543,mint_shrink
ADCHol,82.3259672662466,66.8603442,-15.4656230662466,mint_shrink
ADCHol,90.6716799096538,64.2259025,-26.4457774096538,mint_shrink
ADCHol,71.2274069743878,74.9888198,3.7614128256122,mint_shrink
ADCVis,142.929048924718,105.9755893,-36.953459624718,mint_shrink
ADCVis,53.2536618975828,32.7997242,-20.4539376975828,mint_shrink
ADCVis,49.5278279068712,44.3843587,-5.1434692068712,mint_shrink
ADCVis,79.8338882876437,51.3069989,-28.5268893876437,mint_shrink
ADCVis,58.8019556149338,72.4031387,13.6011830850662,mint_shrink
ADCVis,55.637615764115,87.4145669,31.776951135885,mint_shrink
ADCVis,61.7882529145852,59.8021424,-1.9861105145852,mint_shrink
ADCVis,38.5569911366035,58.917683,20.3606918633965,mint_shrink
ADCVis,60.3509051861838,97.3706664,37.0197612138162,mint_shrink
ADCVis,51.9003905141655,93.0451819,41.1447913858345,mint_shrink
ADCVis,72.3892983945427,69.4012414,-2.9880569945427,mint_shrink
ADCVis,120.055628316104,164.0425771,43.986948783896,mint_shrink
ADCVis,145.362768409983,80.8683632,-64.494405209983,mint_shrink
ADCVis,51.816437898011,55.7232773,3.906839401989,mint_shrink
ADCVis,44.060366493001,111.6221734,67.561806906999,mint_shrink
ADCVis,75.7764210961975,111.0093973,35.2329762038025,mint_shrink
ADCVis,55.6107779246811,104.9309201,49.3201421753189,mint_shrink
ADCVis,50.9451996822727,92.8138946,41.8686949177273,mint_shrink
ADCVis,56.1158995764181,36.0631058,-20.0527937764181,mint_shrink
ADCVis,33.0054264868764,51.1519597,18.1465332131236,mint_shrink
ADCVis,57.370976448634,195.2616547,137.890678251366,mint_shrink
ADCVis,47.2531808551776,61.1163266,13.8631457448224,mint_shrink
ADCVis,67.7861825824324,40.6598526,-27.1263299824324,mint_shrink
ADCVis,117.668224721258,89.1213747,-28.546850021258,mint_shrink
ADCBus,15.9184562625313,27.1001055,11.1816492374687,mint_shrink
ADCBus,17.9847302362855,30.4557238,12.4709935637145,mint_shrink
ADCBus,21.4532193655678,34.3651714,12.9119520344322,mint_shrink
ADCBus,18.0355577789975,61.768189,43.7326312210025,mint_shrink
ADCBus,31.9196141580946,41.8915332,9.9719190419054,mint_shrink
ADCBus,27.0171899115104,103.8121135,76.7949235884896,mint_shrink
ADCBus,24.1900295607597,38.2631894,14.0731598392403,mint_shrink
ADCBus,33.8729187714149,5.2321037,-28.6408150714149,mint_shrink
ADCBus,28.5238228551905,28.2899802,-0.2338426551905,mint_shrink
ADCBus,22.1642453784744,54.7024626,32.5382172215256,mint_shrink
ADCBus,23.605108377261,66.400569,42.795460622739,mint_shrink
ADCBus,16.1162364484996,7.6019792,-8.5142572484996,mint_shrink
ADCBus,11.1005668906263,13.7660595,2.6654926093737,mint_shrink
ADCBus,17.6479784958785,11.1988433,-6.4491351958785,mint_shrink
ADCBus,18.6690136611031,11.5225558,-7.1464578611031,mint_shrink
ADCBus,13.1960496922014,23.6139153,10.4178656077986,mint_shrink
ADCBus,25.0530056257411,113.9491304,88.8961247742589,mint_shrink
ADCBus,26.6037323951256,11.7941484,-14.8095839951256,mint_shrink
ADCBus,19.5663414174699,27.9908776,8.4245361825301,mint_shrink
ADCBus,29.1689924548353,39.2193096,10.0503171451647,mint_shrink
ADCBus,24.9233550357934,29.602906,4.6795509642066,mint_shrink
ADCBus,17.9047709646666,13.4696926,-4.4350783646666,mint_shrink
ADCBus,21.7813961718201,27.3511146,5.5697184281799,mint_shrink
ADCBus,12.8054177568439,123.9161432,111.110725443156,mint_shrink
ADCOth,6.20062613577934,0,-6.20062613577934,mint_shrink
ADCOth,1.33867938748531,4.6469349,3.30825551251469,mint_shrink
ADCOth,6.5427363041384,0,-6.5427363041384,mint_shrink
ADCOth,1.49251973397253,1.7903298,0.29781006602747,mint_shrink
ADCOth,6.68730480061927,22.4108346,15.7235297993807,mint_shrink
ADCOth,5.70722926605533,0,-5.70722926605533,mint_shrink
ADCOth,7.50257379597049,4.2498397,-3.25273409597049,mint_shrink
ADCOth,2.90071608702541,5.4783526,2.57763651297459,mint_shrink
ADCOth,3.80559390580281,15.5318117,11.7262177941972,mint_shrink
ADCOth,7.40594585171744,1.23855,-6.16739585171744,mint_shrink
ADCOth,6.65129461136033,2.4009191,-4.25037551136033,mint_shrink
ADCOth,-0.322415932703207,0,0.322415932703207,mint_shrink
ADCOth,5.42452268541973,6.4464349,1.02191221458027,mint_shrink
ADCOth,1.0990633341353,4.6785766,3.5795132658647,mint_shrink
ADCOth,6.45782226490648,7.6820386,1.22421633509352,mint_shrink
ADCOth,0.920471928692161,1.1016203,0.181148371307839,mint_shrink
ADCOth,5.61083777576517,18.5342658,12.9234280242348,mint_shrink
ADCOth,4.4541897654176,16.899186,12.4449962345824,mint_shrink
ADCOth,6.43913475362658,0,-6.43913475362658,mint_shrink
ADCOth,2.1798196979086,11.5775166,9.3976969020914,mint_shrink
ADCOth,2.89363433351624,1.8431201,-1.05051423351624,mint_shrink
